식품명,총개수,유효개수,제거개수,대표행 필터통과
바로 뜯어 먹는 컨비니 시래기나물,1,1,0,TRUE
바로 뜯어 먹는 컨비니 유채나물,1,1,0,TRUE
바로 뜯어 먹는 컨비니 취나물,1,1,0,TRUE
바로 마늘간장소스,1,1,0,TRUE
바로 먹는 깐 메추리알,1,1,0,TRUE
바로 먹는 베이컨,1,1,0,TRUE
바로 먹는 병아리콩,1,1,0,TRUE
바로 먹는 싱싱 홍합탕,1,1,0,TRUE
바로 먹는 팥,1,1,0,TRUE
바로 먹는 해쁨 매생이,1,1,0,TRUE
바로 먹태채,1,1,0,TRUE
바로 오븐구이 봉,1,1,0,TRUE
바로 오븐구이 북채,1,1,0,TRUE
바로 오븐구이 윙,1,1,0,TRUE
바로 컵라면 떡볶이,1,1,0,TRUE
바로 컵치즈 떡볶이,1,1,0,TRUE
바로구운 양념장어덮밥,1,1,0,TRUE
바로구워토스트,1,1,0,TRUE
바로굽는토스트식빵,1,1,0,TRUE
바로나주식곰탕,1,1,0,TRUE
바로느껴지는 오라밸런스 구강유산균,1,1,0,TRUE
바로느껴지는 치얼업 레몬맛,1,1,0,TRUE
바로느껴지는 치얼업 커피맛,1,1,0,TRUE
바로느껴지는 콜라겐 + 글루타치온 앰플,1,1,0,TRUE
바로느껴지는 콜라겐 + 글루타치온 탱글 젤리,1,1,0,TRUE
바로느껴지는 콜라겐 + 레티놀 탱글 젤리,1,1,0,TRUE
바로느껴지는레몬밤,1,1,0,TRUE
바로느껴지는자몽나린진엘라스틴,1,1,0,TRUE
바로느껴지는프로폴리스,1,1,0,TRUE
바로담아진한들기름,1,1,0,TRUE
바로드숑 한입 크기 닭가슴살 떡갈비맛,1,1,0,TRUE
바로듬뿍스테이끼동,1,1,0,TRUE
바로디미방 김치국수,1,1,0,TRUE
바로디미방 더육수 야채맛,1,1,0,TRUE
바로디미방 더육수 얼큰한맛,1,1,0,TRUE
바로디미방 사골국수,1,1,0,TRUE
바로디미방 야채다시팩,1,1,0,TRUE
바로마시는 매실즙,1,1,0,TRUE
바로먹는 간편 매콤짜장국수,1,1,0,TRUE
바로먹는 꿀고구마,1,1,0,TRUE
바로먹는 닭가슴살 소시지 오리지널,1,1,0,TRUE
바로먹는 닭가슴살 소시지 청양고추,1,1,0,TRUE
바로먹는 도토리 묵채냉국,1,1,0,TRUE
바로먹는 돼지갈비찜,1,1,0,TRUE
바로먹는 미쓰 오다리,1,1,0,TRUE
바로먹는 삶은계란,1,1,0,TRUE
바로먹는 삶은메추리알,1,1,0,TRUE
바로먹는 양반 반반김치,1,1,0,TRUE
바로먹는 양반 석박지,1,1,0,TRUE
바로먹는 양반 파김치,1,1,0,TRUE
바로먹는 양반 포기김치,1,1,0,TRUE
바로먹는 자른 두번구운 곱창김,1,1,0,TRUE
바로먹는 제주돼지 차슈,1,1,0,TRUE
바로먹는 찜닭,1,1,0,TRUE
바로먹는 한입 알감자,1,1,0,TRUE
바로먹는생생냉면(모밀소바맛),1,1,0,TRUE
바로먹는생생냉면(쇠고기육수맛),1,1,0,TRUE
바로먹는한우소고기카레,1,1,0,TRUE
바로미 쌀냉면,1,1,0,TRUE
바로미 쌀중화면,1,1,0,TRUE
바로미 쌀칼국수면,1,1,0,TRUE
바로밀S_랍스터진밥,1,1,0,TRUE
바로밀S_새우브로콜리진밥,1,1,0,TRUE
바로밀_고구마사과아기밥,1,1,0,TRUE
바로밀_고구마양배추사과진밥,1,1,0,TRUE
바로밀_모듬야채사과죽,1,1,0,TRUE
바로밀_바나나단호박아기밥,1,1,0,TRUE
바로밀_바나나단호박죽,1,1,0,TRUE
바로밀_한우미역진밥,1,1,0,TRUE
바로밀_한우새송이아기밥,1,1,0,TRUE
바로밀_한우야채진밥,1,1,0,TRUE
바로밀_한우영양밤배아기밥,1,1,0,TRUE
바로밀_한우영양진밥,1,1,0,TRUE
바로밀_한우오트밀진밥,1,1,0,TRUE
바로밀_한우완두콩아기밥,1,1,0,TRUE
바로반점 짬뽕소스,1,1,0,TRUE
바로반점 탕수육소스,1,1,0,TRUE
바로배즙,1,1,0,TRUE
바로본 비프함박 스테이크,1,1,0,TRUE
바로분해효소 화이트닝 글루타치온,1,1,0,TRUE
바로비벼먹는비빔참치매콤한맛,1,1,0,TRUE
바로비벼먹는비빔참치불갈비맛,1,1,0,TRUE
바로비빔밥김치,1,1,0,TRUE
바로비빔밥쇠고기,1,1,0,TRUE
바로사과,1,1,0,TRUE
바로새김 곱창김,1,1,0,TRUE
바로생활 유기농 양배추 진액,1,1,0,TRUE
바로서울식육개장,1,1,0,TRUE
바로설렁탕,1,1,0,TRUE
바로섭취 진미채,1,1,0,TRUE
바로소고기무국,1,1,0,TRUE
바로소고기미역국,1,1,0,TRUE
바로쓰는컷팅모닝빵,1,1,0,TRUE
바로양지차돌곰탕,1,1,0,TRUE
바로얼큰쇠고기우거지탕,1,1,0,TRUE
바로온셰프 오징어순대,1,1,0,TRUE
바로우나기동,1,1,0,TRUE
바로이즙ABC주스,1,1,0,TRUE
바로이즙배도라지진액스틱,1,1,0,TRUE
바로절여꼬들꼬들한오이지무침,1,1,0,TRUE
바로조리 페투치니면,1,1,0,TRUE
바로토종순대국,1,1,0,TRUE
바로트러플규동,1,1,0,TRUE
바로한알멸치육수,1,1,0,TRUE
바로한알사골육수,1,1,0,TRUE
바로한알홍게해물육수,1,1,0,TRUE
바로황태해장국,1,1,0,TRUE
바론 밀크 필링 초콜릿,1,1,0,TRUE
바론 순수 CCA주스,1,1,0,TRUE
바론 순수 양배추 브로콜리 진액,1,1,0,TRUE
바론 순수 호박즙,1,1,0,TRUE
바론순수 제로 생강청,1,1,0,TRUE
바론잇 김말이튀김,1,1,0,TRUE
바르게 담근 나트륨 감소된 맛김치,1,1,0,TRUE
바르게 담근 나트륨 감소된 포기김치,1,1,0,TRUE
바르게 담근 나트륨감소된 깍두기,1,1,0,TRUE
바르게 담근 아삭무맛김치,1,1,0,TRUE
바르게 만든 꼬마치즈까스,1,1,0,TRUE
바르게 만든 꼬마치즈함박,1,1,0,TRUE
바르게 만든 로제미트볼,1,1,0,TRUE
바르게 만든 순살 닭백숙,1,1,0,TRUE
바르게 만든 한우무국,1,1,0,TRUE
바르게 만든 한우미역국,1,1,0,TRUE
바르게 만든 한우우거지국,1,1,0,TRUE
바르게 키운 쫀득 블랙페퍼 함박,1,1,0,TRUE
바르게만든 야채듬뿍 소불고기,1,1,0,TRUE
바르게만든 해물듬뿍 소불고기,1,1,0,TRUE
바르게만든두부연어묵,1,1,0,TRUE
바르게만든둥근긴어묵,1,1,0,TRUE
바르게만든오징어동그랑어묵,1,1,0,TRUE
바르게만든참어묵,1,1,0,TRUE
바르게만든찹쌀어묵,1,1,0,TRUE
바르게만든한우된장국,1,1,0,TRUE
바르게만든한우미역국,1,1,0,TRUE
바르다 한우사골곰탕,1,1,0,TRUE
바르다김선생 바른 한우떡갈비,1,1,0,TRUE
바르다김선생 제주 당면을 품은 광천김말이,1,1,0,TRUE
바르다김선생 찹쌀 자연치즈볼,1,1,0,TRUE
바르다김선생 크리스피 한우핫도그,1,1,0,TRUE
바르닭 닭가슴살 왕만두 고기,1,1,0,TRUE
바르닭 닭가슴살 왕만두 김치,1,1,0,TRUE
바르닭 닭가슴살 쫄깃만두 고기,1,1,0,TRUE
바르닭 닭가슴살 쫄깃만두 김치,1,1,0,TRUE
바르닭 닭가슴살 쫄깃만두 숯불갈비맛,1,1,0,TRUE
바르닭 닭가슴살 쫄깃만두 콘치즈,1,1,0,TRUE
바르닭 소스 품은 닭가슴살 갈비맛,1,1,0,TRUE
바르닭 소스 품은 닭가슴살 땡초맛,1,1,0,TRUE
바르닭 소스 품은 닭가슴살 매콤로제,1,1,0,TRUE
바르닭 소스 품은 닭가슴살 허브갈릭맛,1,1,0,TRUE
바르닭 소스 품은 닭가슴살 화이트어니언,1,1,0,TRUE
바르닭 소스품은 닭가슴살 갈비맛,1,1,0,TRUE
바르닭 소스품은 닭가슴살 땡초맛,1,1,0,TRUE
바르닭 소스품은 닭가슴살 매콤로제,1,1,0,TRUE
바르닭 소스품은 닭가슴살 허브갈릭맛,1,1,0,TRUE
바르닭 소스품은 닭가슴살 화이트어니언,1,1,0,TRUE
바르닭귀리간장계란밥,1,1,0,TRUE
바르닭나시고랭볶음밥,1,1,0,TRUE
바르닭닭가슴살장조림,1,1,0,TRUE
바르닭돼지고기볶음밥,1,1,0,TRUE
바르닭렌틸콩김치볶음밥,1,1,0,TRUE
바르닭마살라치킨커리볶음밥,1,1,0,TRUE
바르닭베이글샌드위치아보카도,1,1,0,TRUE
바르닭베이글샌드위치치즈,1,1,0,TRUE
바르닭병아리콩곤드레야채볶음밥,1,1,0,TRUE
바르닭살사깜빠뉴샌드위치,1,1,0,TRUE
바르닭아마씨드미역국밥,1,1,0,TRUE
바르닭요거트깜빠뉴샌드위치,1,1,0,TRUE
바르닭치아씨드고추장참치볶음밥,1,1,0,TRUE
바르닭토마토달걀볶음밥,1,1,0,TRUE
바르닭파인애플볶음밥,1,1,0,TRUE
바르닭햄프씨드닭갈비볶음밥,1,1,0,TRUE
바르도무스보리올렌카프리미엄B,1,1,0,TRUE
바르도무스아르베키나프리미엄A,1,1,0,TRUE
바르도무스아보카도오일,1,1,0,TRUE
바르도무스어셈블리지프리미엄B+C+A,1,1,0,TRUE
바르도무스카네테라프리미엄C,1,1,0,TRUE
바르미 우리밀루돌프도반한 핫템케익,1,1,0,TRUE
바르베라시칠리아엑스트라버진올리브유,1,1,0,TRUE
바르베라시칠리아유기농엑스트라버진올리브유,1,1,0,TRUE
바르셀로나 하이볼 베이스,1,1,0,TRUE
바르올깻잎찰순대,1,1,0,TRUE
바르올누드순대,1,1,0,TRUE
바르올누드찹쌀순대,1,1,0,TRUE
바르올보쌈수육,1,1,0,TRUE
바르올비건찰진누드,1,1,0,TRUE
바르올비건찰진누드순대,1,1,0,TRUE
바르올찰순대,1,1,0,TRUE
바르올찰진순대,1,1,0,TRUE
바르올찹쌀순대,1,1,0,TRUE
바른 갈비탕,1,1,0,TRUE
바른 고추장,1,1,0,TRUE
바른 닭다리삼계탕,1,1,0,TRUE
바른 대단한 소갈비찜,1,1,0,TRUE
바른 도가니곰탕,1,1,0,TRUE
바른 도라지 배즙,1,1,0,TRUE
바른 된장,1,1,0,TRUE
바른 매실청,1,1,0,TRUE
바른 배즙,1,1,0,TRUE
바른 블루베리즙,1,1,0,TRUE
바른 생강청,1,1,0,TRUE
바른 압도적 소갈비탕,1,1,0,TRUE
바른 양조간장,1,1,0,TRUE
바른 연근칩,1,1,0,TRUE
바른 유기농 요거트,1,1,0,TRUE
바른 유기농 요거트 SWEET,1,1,0,TRUE
바른 유기농 우유,1,1,0,TRUE
바른 유기농 우유 A2락토프리,1,1,0,TRUE
바른 유기농 우유 저지방,1,1,0,TRUE
바른 토란칩,1,1,0,TRUE
바른 통밀빵,1,1,0,TRUE
바른 통밀식빵,1,1,0,TRUE
바른 피자,1,1,0,TRUE
바른 호두강정,1,1,0,TRUE
바른 혼합 조미료,1,1,0,TRUE
바른가락떡,1,1,0,TRUE
바른견과호떡,1,1,0,TRUE
바른고기 정육점 양념 LA갈비,1,1,0,TRUE
바른고기 정육점 양념 포갈비,1,1,0,TRUE
바른고기 정육점 한우 양념 불고기,1,1,0,TRUE
바른곱대창볶음,1,1,0,TRUE
바른곱창전골,1,1,0,TRUE
바른곱창전골 곱창팩,1,1,0,TRUE
바른곱창전골용 야채팩,1,1,0,TRUE
바른공식0%UP 네모꼬치어묵,1,1,0,TRUE
바른공식0%UP 네모어묵(냉장),1,1,0,TRUE
바른공식0%UP 모듬어묵(냉장),1,1,0,TRUE
바른공식0%UP 봉어묵(냉장),1,1,0,TRUE
바른공식A+ 구운어묵,1,1,0,TRUE
바른공식A+ 네모어묵(냉장),1,1,0,TRUE
바른공식A+ 봉어묵(냉장),1,1,0,TRUE
바른공식A+ 치즈말이(냉장),1,1,0,TRUE
바른국밥사태,1,1,0,TRUE
바른그릭 고구마 그릭요거트,1,1,0,TRUE
바른그릭 다크초코 그릭요거트,1,1,0,TRUE
바른그릭 딸기 그릭요거트,1,1,0,TRUE
바른그릭 마시는 요거트 딸기,1,1,0,TRUE
바른그릭 마시는 요거트 망고,1,1,0,TRUE
바른그릭 마시는 요거트 블루베리,1,1,0,TRUE
바른그릭 마시는 요거트 플레인,1,1,0,TRUE
바른그릭 망고 그릭요거트,1,1,0,TRUE
바른그릭 블루베리 그릭요거트,1,1,0,TRUE
바른그릭 오레오 그릭요거트,1,1,0,TRUE
바른그릭 체리 그릭요거트,1,1,0,TRUE
바른그릭 치즈케익 그릭요거트,1,1,0,TRUE
바른그릭 플레인 그릭요거트,1,1,0,TRUE
바른길푸드 참진한 육갈탕,1,1,0,TRUE
바른꿀호떡,1,1,0,TRUE
바른녹용홍삼스틱,1,1,0,TRUE
바른대창김치찜,1,1,0,TRUE
바른도가니탕,1,1,0,TRUE
바른도시락닭가슴살햄슬라이스계란볶음밥,1,1,0,TRUE
바른도시락닭가슴살햄슬라이스취나물밥,1,1,0,TRUE
바른도시락닭가슴살햄햄야채볶음밥,1,1,0,TRUE
바른도시락닭가슴살햄현미야채영양밥,1,1,0,TRUE
바른도시락두부면매콤토마토,1,1,0,TRUE
바른도시락두부면짜장,1,1,0,TRUE
바른도시락컬리플라워라이스갈릭,1,1,0,TRUE
바른도시락컬리플라워라이스매콤,1,1,0,TRUE
바른도시락현미곤약밥&갈릭갈비맛큐브,1,1,0,TRUE
바른도시락현미곤약밥&고구마스테이크,1,1,0,TRUE
바른도시락현미곤약밥&골드오믈렛큐브,1,1,0,TRUE
바른도시락현미곤약밥&깻잎청양스테이크,1,1,0,TRUE
바른도시락현미곤약밥&옥수수큐브,1,1,0,TRUE
바른도시락현미곤약밥&참치오믈렛,1,1,0,TRUE
바른맛짜장,1,1,0,TRUE
바른맛카레,1,1,0,TRUE
바른멜젓(마라맛),1,1,0,TRUE
바른목장 유산균우유,1,1,0,TRUE
바른목장 프리바이오틱스우유,1,1,0,TRUE
바른밀 생수제비,1,1,0,TRUE
바른백명란,1,1,0,TRUE
바른선식,1,1,0,TRUE
바른수육보쌈,1,1,0,TRUE
바른순수수제김부각,1,1,0,TRUE
바른시리얼바,1,1,0,TRUE
바른식탐 옛날식혜(냉동),1,1,0,TRUE
바른아연생활,1,1,0,TRUE
바른양념 소불고기,1,1,0,TRUE
바른어묵 85% 갈치사각,1,1,0,TRUE
바른어묵 85% 실꼬리돔사각,1,1,0,TRUE
바른어묵 85% 종합 어묵탕,1,1,0,TRUE
바른어묵 간편모둠,1,1,0,TRUE
바른어묵 국탕용,1,1,0,TRUE
바른어묵 다시마 오색어묵탕,1,1,0,TRUE
바른어묵 도톰사각,1,1,0,TRUE
바른어묵 미역 오색어묵탕,1,1,0,TRUE
바른어묵 얇은사각,1,1,0,TRUE
바른어묵 오짬 어묵탕,1,1,0,TRUE
바른어묵 전골용,1,1,0,TRUE
바른어묵 청양초 어묵탕,1,1,0,TRUE
바른어묵 치즈,1,1,0,TRUE
바른어묵 프리미엄 수제식어묵 야채,1,1,0,TRUE
바른어묵 프리미엄 수제식어묵 해물,1,1,0,TRUE
바른예 생들기름,1,1,0,TRUE
바른예 생참기름,1,1,0,TRUE
바른예 참기름,1,1,0,TRUE
바른우리아이어묵국,1,1,0,TRUE
바른잡채호떡,1,1,0,TRUE
바른정성타트체리,1,1,0,TRUE
바른채식불고기볶음밥,1,1,0,TRUE
바른채식제육볶음밥,1,1,0,TRUE
바른추어탕,1,1,0,TRUE
바른침향홍삼스틱,1,1,0,TRUE
바른콩진한두부,1,1,0,TRUE
바른타트체리100,1,1,0,TRUE
바른통밀견과호떡,1,1,0,TRUE
바른통밀꿀호떡,1,1,0,TRUE
바른피자호떡,1,1,0,TRUE
바른하루돼지감자즙,1,1,0,TRUE
바른햄,1,1,0,TRUE
바른홍삼흑마늘스틱,1,1,0,TRUE
바른효소 그린탑 플러스,1,1,0,TRUE
바를정호박,1,1,0,TRUE
바름ABC주스,1,1,0,TRUE
바름두부,1,1,0,TRUE
바름사과주스,1,1,0,TRUE
바름풋사과주스,1,1,0,TRUE
바름한과 찹쌀약과,1,1,0,TRUE
바름한과 호박찹쌀약과,1,1,0,TRUE
바리바디 100% 우도 땅콩버터 스무스,1,1,0,TRUE
바리바디 알룰로스 저칼로리 딸기잼,1,1,0,TRUE
바리스타 티라미수 컵,1,1,0,TRUE
바리스타룰스 그란데 디카페인 아메리카노,1,1,0,TRUE
바리스타룰스 그란데 라떼,1,1,0,TRUE
바리스타룰스 그란데 스위트 아메리카노,1,1,0,TRUE
바리스타룰스 그란데 아메리카노,1,1,0,TRUE
바리스타룰스 디카페인 라떼,1,1,0,TRUE
바리스타룰스 로어슈거 에스프레소 라떼,1,1,0,TRUE
바리스타룰스 마다가스카르 바닐라빈 라떼,1,1,0,TRUE
바리스타룰스 모카프레소,1,1,0,TRUE
바리스타룰스 벨지엄 쇼콜라 모카,1,1,0,TRUE
바리스타룰스 스모키 로스팅 라떼,1,1,0,TRUE
바리스타룰스 에스프레소 라떼,1,1,0,TRUE
바리스타룰스 카라멜 딥 프레소,1,1,0,TRUE
바리스타룰스 카라멜 딥 프레소(Barista Rules Caramel Deep Presso),1,1,0,TRUE
바리스타룰스 콜드브루 블랙,1,1,0,TRUE
바리스타룰스 플라넬 드립 라떼,1,1,0,TRUE
바리스타룰스X 락토프리 라떼,1,1,0,TRUE
바리스타룰스X 설탕무첨가 라떼,1,1,0,TRUE
바리스타블렌드에스프레소빈초콜릿,1,1,0,TRUE
바리스타우유,1,1,0,TRUE
바리스텔라 복숭아 아이스티 베이스,1,1,0,TRUE
바리의 꿈 유기농두유,1,1,0,TRUE
바릴라스파게티니,1,1,0,TRUE
바릴라펜네리가테,1,1,0,TRUE
바링고 시그니처,1,1,0,TRUE
바마날,1,1,0,TRUE
바맘이 만든 가지,1,1,0,TRUE
바맘이 만든 감자,1,1,0,TRUE
바맘이 만든 고구마,1,1,0,TRUE
바맘이 만든 근대,1,1,0,TRUE
바맘이 만든 느타리버섯,1,1,0,TRUE
바맘이 만든 단호박,1,1,0,TRUE
바맘이 만든 당근,1,1,0,TRUE
바맘이 만든 대추,1,1,0,TRUE
바맘이 만든 로메인,1,1,0,TRUE
바맘이 만든 무,1,1,0,TRUE
바맘이 만든 밤,1,1,0,TRUE
바맘이 만든 배,1,1,0,TRUE
바맘이 만든 배추,1,1,0,TRUE
바맘이 만든 부추,1,1,0,TRUE
바맘이 만든 브로콜리,1,1,0,TRUE
바맘이 만든 비타민채,1,1,0,TRUE
바맘이 만든 비트,1,1,0,TRUE
바맘이 만든 사과,1,1,0,TRUE
바맘이 만든 새송이버섯,1,1,0,TRUE
바맘이 만든 시금치,1,1,0,TRUE
바맘이 만든 아스파라거스,1,1,0,TRUE
바맘이 만든 아욱,1,1,0,TRUE
바맘이 만든 애호박,1,1,0,TRUE
바맘이 만든 양배추,1,1,0,TRUE
바맘이 만든 양송이버섯,1,1,0,TRUE
바맘이 만든 양파,1,1,0,TRUE
바맘이 만든 연근,1,1,0,TRUE
바맘이 만든 오이,1,1,0,TRUE
바맘이 만든 완두콩,1,1,0,TRUE
바맘이 만든 우엉,1,1,0,TRUE
바맘이 만든 적양배추,1,1,0,TRUE
바맘이 만든 청경채,1,1,0,TRUE
바맘이 만든 케일,1,1,0,TRUE
바맘이 만든 콜라비,1,1,0,TRUE
바맘이 만든 콜리플라워,1,1,0,TRUE
바맘이 만든 파프리카,1,1,0,TRUE
바맘이 만든 표고버섯,1,1,0,TRUE
바먹 불곱창,1,1,0,TRUE
바므 공주밤 아이스크림,1,1,0,TRUE
바밀 메밀100국수,1,1,0,TRUE
바밀 보리100국수,1,1,0,TRUE
바밀 서리태국수,1,1,0,TRUE
바밀 현미100국수,1,1,0,TRUE
바바 고구마 롱떡뻥,1,1,0,TRUE
바바 고구마 링,1,1,0,TRUE
바바 고구마 스틱,1,1,0,TRUE
바바 네모노랑,1,1,0,TRUE
바바 네모분홍,1,1,0,TRUE
바바 단호박 떡뻥,1,1,0,TRUE
바바 단호박 롱떡뻥,1,1,0,TRUE
바바 단호박 링,1,1,0,TRUE
바바 단호박 스틱,1,1,0,TRUE
바바 단호박링,1,1,0,TRUE
바바 단호박스틱,1,1,0,TRUE
바바 당근 떡뻥,1,1,0,TRUE
바바 당근 롱떡뻥,1,1,0,TRUE
바바 당근 링,1,1,0,TRUE
바바 당근 스틱,1,1,0,TRUE
바바 당근링,1,1,0,TRUE
바바 당근스틱,1,1,0,TRUE
바바 동글초록,1,1,0,TRUE
바바 동글흑미,1,1,0,TRUE
바바 딸기 소프트볼,1,1,0,TRUE
바바 딸기링,1,1,0,TRUE
바바 딸기스틱,1,1,0,TRUE
바바 바나나링,1,1,0,TRUE
바바 밤링,1,1,0,TRUE
바바 백미 떡뻥,1,1,0,TRUE
바바 브로콜리 롱떡뻥,1,1,0,TRUE
바바 브로콜리 링,1,1,0,TRUE
바바 브로콜리 스틱,1,1,0,TRUE
바바 브로콜리링,1,1,0,TRUE
바바 사과링,1,1,0,TRUE
바바 사과스틱,1,1,0,TRUE
바바 시금치링,1,1,0,TRUE
바바 시금치스틱,1,1,0,TRUE
바바 아메리카노티 루이보스,1,1,0,TRUE
바바 아메리카노티 얼그레이,1,1,0,TRUE
바바 오곡,1,1,0,TRUE
바바 인절미,1,1,0,TRUE
바바 자색고구마링,1,1,0,TRUE
바바 자색고구마스틱,1,1,0,TRUE
바바 잡채비건김밥,1,1,0,TRUE
바바 현미 롱떡뻥,1,1,0,TRUE
바바 현미 링,1,1,0,TRUE
바바 현미 스틱,1,1,0,TRUE
바바 현미스틱,1,1,0,TRUE
바바로아 나이테 케이크,1,1,0,TRUE
바바로아컵케이크,1,1,0,TRUE
바바로아컵케이크(2),1,1,0,TRUE
바바로와즈수플레치즈케이크,1,1,0,TRUE
바바루아 그린티,1,1,0,TRUE
바바루아 밀크티,1,1,0,TRUE
바바루아 바나나,1,1,0,TRUE
바바리안 필링도넛,1,1,0,TRUE
바바리안맛필링,1,1,0,TRUE
바바리안쉘도넛,1,1,0,TRUE
바바리안쉘도넛(냉동),1,1,0,TRUE
바바리안찬 도넛,1,1,0,TRUE
바바리안필링도너츠(냉동),1,1,0,TRUE
바바버섯잡채귀리곤약김밥,1,1,0,TRUE
바바생크림빵,1,1,0,TRUE
바바야채비건김밥,1,1,0,TRUE
바바유부우엉귀리곤약김밥,1,1,0,TRUE
바바파파딸기우유,1,1,0,TRUE
바바파파바나나우유,1,1,0,TRUE
바바파파초코우유,1,1,0,TRUE
바바핏 리얼 곡물 쉐이크,1,1,0,TRUE
바바핏 리얼 초코 쉐이크,1,1,0,TRUE
바바핏 리얼 흑임자 쉐이크,1,1,0,TRUE
바밤 단호박죽,1,1,0,TRUE
바밤 쿠키슈,1,1,0,TRUE
바밤단호박 병아리콩죽,1,1,0,TRUE
바밤단호박 오트죽,1,1,0,TRUE
바밤단호박식혜,1,1,0,TRUE
바밤바 꿀밤생크림빵,1,1,0,TRUE
바밤바 버터케이크바,1,1,0,TRUE
바밤바 알밤 초콜릿,1,1,0,TRUE
바밤바아이스샌드,1,1,0,TRUE
바밤바연양갱,1,1,0,TRUE
바밤바컵,1,1,0,TRUE
바밤바흑당버블티바,1,1,0,TRUE
바버 1833 체다,1,1,0,TRUE
바베앙김,1,1,0,TRUE
바베큐 김자반볶음,1,1,0,TRUE
바베큐 오징어,1,1,0,TRUE
바베큐 플래터 샐러드 large,1,1,0,TRUE
바베큐 플래터 샐러드 medium,1,1,0,TRUE
바베큐간장소스,1,1,0,TRUE
바베큐구운치킨,1,1,0,TRUE
바베큐맛구운쥐포,1,1,0,TRUE
바베큐맛김자반,1,1,0,TRUE
바베큐맛치즈버거,1,1,0,TRUE
바베큐보이즈 브리스킷,1,1,0,TRUE
바베큐보이즈 비프립,1,1,0,TRUE
바베큐보이즈 풀드포크,1,1,0,TRUE
바베큐볶음밥,1,1,0,TRUE
바베큐볼,1,1,0,TRUE
바베큐소스-2,1,1,0,TRUE
바베큐소스1호,1,1,0,TRUE
바베큐스모크햄D,1,1,0,TRUE
바베큐시즈닝램숄더랙,1,1,0,TRUE
바베큐아저씨 빠삭이의 반란,1,1,0,TRUE
바베큐양념-54,1,1,0,TRUE
바베큐양념-72,1,1,0,TRUE
바베큐양념닭갈비,1,1,0,TRUE
바베큐육포,1,1,0,TRUE
바베큐육포스틱,1,1,0,TRUE
바베큐육포스틱 칠리,1,1,0,TRUE
바베큐치즈버거,1,1,0,TRUE
바베큐치킨 (매콤한맛),1,1,0,TRUE
바베큐치킨치즈치아바타,1,1,0,TRUE
바베큐파스타,1,1,0,TRUE
바베큐파인애플샌드위치,1,1,0,TRUE
바베큐포크포케샐러드,1,1,0,TRUE
바베큐폭립,1,1,0,TRUE
바베큐폭립파티팩,1,1,0,TRUE
바베큐풀드포크파스타샐러드,1,1,0,TRUE
바보 돈까스,1,1,0,TRUE
바보 동그랑땡,1,1,0,TRUE
바보아빠 순수우유,1,1,0,TRUE
바보아빠사과요거트,1,1,0,TRUE
바보아빠플레인요거트,1,1,0,TRUE
바부 알로에 딸기W,1,1,0,TRUE
바부 알로에 블루베리W,1,1,0,TRUE
바부 알로에 석류W,1,1,0,TRUE
바부 알로에 오리지널F,1,1,0,TRUE
바부 알로에 오리지널W,1,1,0,TRUE
바부 알로에 제로,1,1,0,TRUE
바비 쉐이크 바나나맛,1,1,0,TRUE
바비 쉐이크 프로틴 팥맛,1,1,0,TRUE
바비굿 고춧잎밥,1,1,0,TRUE
바비굿 버섯밥,1,1,0,TRUE
바비굿 인삼 영양밥,1,1,0,TRUE
바비딸기필링미니머핀,1,1,0,TRUE
바비라이스 김치 볶음밥,1,1,0,TRUE
바비라이스 햄야채 볶음밥,1,1,0,TRUE
바비브레드 꼬까 라이스칩,1,1,0,TRUE
바비브레드 꼬꼬 라이스칩,1,1,0,TRUE
바비브레드 쌀 오란다,1,1,0,TRUE
바비브레드 흑미 카스텔라,1,1,0,TRUE
바비스윗 딸기청,1,1,0,TRUE
바비쏙쏙,1,1,0,TRUE
바비야기 한우 곰국,1,1,0,TRUE
바비오김맥,1,1,0,TRUE
바비워터,1,1,0,TRUE
바비칩케이크,1,1,0,TRUE
바비큐 소스,1,1,0,TRUE
바비큐 치킨 반미,1,1,0,TRUE
바비큐 치킨 치즈 치아바타 샌드위치,1,1,0,TRUE
바비큐 포크 디트로이트 피자,1,1,0,TRUE
바비큐순살슬라이스,1,1,0,TRUE
바비큐치킨 세트,1,1,0,TRUE
바비큐치킨라이스,1,1,0,TRUE
바비큐폭립,1,1,0,TRUE
바비큐향크리스피크래카,1,1,0,TRUE
바비클래식케이크,1,1,0,TRUE
바빠도 밥바 김치치즈,1,1,0,TRUE
바빠도 밥바 봉추찜닭맛,1,1,0,TRUE
바빠도 밥바 소불고기,1,1,0,TRUE
바빠도 밥바 참치마요,1,1,0,TRUE
바빠도 밥바 치즈닭갈비,1,1,0,TRUE
바쁘닭 찹쌀주먹밥 김치,1,1,0,TRUE
바쁘닭 찹쌀주먹밥 약식,1,1,0,TRUE
바쁘닭 현미주먹밥 닭갈비맛,1,1,0,TRUE
바쁘닭 현미주먹밥 마제소바맛,1,1,0,TRUE
바쁘닭 현미주먹밥 찜닭맛,1,1,0,TRUE
바쁘닭 현미주먹밥 청양새우,1,1,0,TRUE
바쁜사람누룽지,1,1,0,TRUE
바쁜언니쉐이크잇,1,1,0,TRUE
바사삭 고추순살치킨,1,1,0,TRUE
바사삭 구움견과 프로틴,1,1,0,TRUE
바사삭 구움견과 프로틴 초코,1,1,0,TRUE
바사삭 깐쇼새우,1,1,0,TRUE
