식품명,총개수,유효개수,제거개수,대표행 필터통과
커피_화이트 초콜릿 모카 아이스(ICED) (Tall),1,1,0,TRUE
커피_화이트 초콜릿 모카 핫(HOT) (Tall),1,1,0,TRUE
커피_화이트모카 아이스(ICED),1,1,0,TRUE
커피_화이트모카 아이스(ICED) (L),1,1,0,TRUE
커피_화이트모카 아이스(ICED) (R),1,1,0,TRUE
커피_화이트모카 핫(HOT),1,1,0,TRUE
커피_흑당 아인슈페너 아이스(ICED),1,1,0,TRUE
커피_흑당 아인슈페너 핫(HOT),1,1,0,TRUE
커피_흑당 카페라떼 아이스(ICED),1,1,0,TRUE
커피_흑당커피 아이스(ICED) (M),1,1,0,TRUE
커피_흑당콜드브루,1,1,0,TRUE
커피_흑당콜드브루 (EX),1,1,0,TRUE
커피_흑임자카페 라떼 아이스(ICED) (L),1,1,0,TRUE
커피_흑임자카페 라떼 아이스(ICED) (Max),1,1,0,TRUE
커피_흑임자카페 라떼 아이스(ICED) (R),1,1,0,TRUE
커피_흑임자카페 라떼 핫(HOT) (L),1,1,0,TRUE
커피_흑임자카페 라떼 핫(HOT) (R),1,1,0,TRUE
케이크_11겹 작은 바움쿠헨 케이크,1,1,0,TRUE
케이크_ITS 스윗콘 케이크,1,1,0,TRUE
케이크_ITS 티라미수 케이크,1,1,0,TRUE
케이크_TWG밀크티파운드 케이크,1,1,0,TRUE
케이크_The 촉촉 초콜릿 생크 림케이크,1,1,0,TRUE
케이크_가나슈초콜릿 케이크 (조각),1,1,0,TRUE
케이크_갸또쇼콜라 케이크,1,1,0,TRUE
케이크_고구마 케이크 (조각),1,1,0,TRUE
케이크_고구마 케이크 1호,1,1,0,TRUE
케이크_고구마 케이크 3호,1,1,0,TRUE
케이크_고구마건포도롤 케이크,1,1,0,TRUE
케이크_고구마무스 케이크,1,1,0,TRUE
케이크_고구마밀크생크림 케이크,1,1,0,TRUE
케이크_고구마반생크림반 케이크,1,1,0,TRUE
케이크_고구마스틱 케이크,1,1,0,TRUE
케이크_곰곰이너만생각해 케이크,1,1,0,TRUE
케이크_귀여운 노랑치즈 케이크,1,1,0,TRUE
케이크_그뤼에르치즈무스 케이크,1,1,0,TRUE
케이크_그린티 롤케이크,1,1,0,TRUE
케이크_기분이 초코 생크림,1,1,0,TRUE
케이크_까망베르 밀크치즈 케이크 (홀),1,1,0,TRUE
케이크_까망베르 케이크 (조각),1,1,0,TRUE
케이크_까망베르치즈 케이크 1호,1,1,0,TRUE
케이크_까망베르치즈 케이크 2호,1,1,0,TRUE
케이크_꿀고구마 생크림 케이크,1,1,0,TRUE
케이크_너트 브라우니,1,1,0,TRUE
케이크_녹차바스크치즈 케이크,1,1,0,TRUE
케이크_녹차티라미수 케이크,1,1,0,TRUE
케이크_뉴욕 치즈 케이크,1,1,0,TRUE
케이크_뉴욕슈치즈 케이크 (조각),1,1,0,TRUE
케이크_뉴욕치즈 케이크 (조각),1,1,0,TRUE
케이크_뉴욕치즈 케이크 케이크 (조각),1,1,0,TRUE
케이크_다크초코 케이크,1,1,0,TRUE
케이크_다크초콜릿 롤 케이크,1,1,0,TRUE
케이크_다크초콜릿 케이크,1,1,0,TRUE
케이크_다크포레누아 케이크,1,1,0,TRUE
케이크_다크피칸브라우니,1,1,0,TRUE
케이크_달콤 부드러운 호박고구마 케이크,1,1,0,TRUE
케이크_달토끼의 당근 케이크,1,1,0,TRUE
케이크_당 충전100 쇼콜라 케이크,1,1,0,TRUE
케이크_당근 케이크 (홀),1,1,0,TRUE
케이크_당근 크림치즈 케이크,1,1,0,TRUE
케이크_당근 현무암 케이크,1,1,0,TRUE
케이크_당근당근 케이크,1,1,0,TRUE
케이크_더 진한 캐롯 케이크 (조각),1,1,0,TRUE
케이크_더 진한 캐롯 케이크 (홀),1,1,0,TRUE
케이크_더블베리숲 치즈 케이크,1,1,0,TRUE
케이크_더블치즈 케이크,1,1,0,TRUE
케이크_더블퍼지 케이크,1,1,0,TRUE
케이크_더스퀘어 고구마 케이크,1,1,0,TRUE
케이크_더스퀘어 딸기요거트 케이크,1,1,0,TRUE
케이크_더스퀘어 딸기우유생크림 케이크,1,1,0,TRUE
케이크_더스퀘어 딸기초코생크림 케이크,1,1,0,TRUE
케이크_더스퀘어 라떼아트 케이크,1,1,0,TRUE
케이크_더스퀘어 순수(秀)우유 케이크,1,1,0,TRUE
케이크_데블스 초코 케이크,1,1,0,TRUE
케이크_돌체티라미수 케이크,1,1,0,TRUE
케이크_듀얼 치즈 케이크,1,1,0,TRUE
케이크_듬뿍생딸기생크림 케이크 (12CM),1,1,0,TRUE
케이크_듬뿍생딸기생크림 케이크 (15CM),1,1,0,TRUE
케이크_딸기 블라썸 케이크,1,1,0,TRUE
케이크_딸기 크레이프 케이크,1,1,0,TRUE
케이크_딸기&치즈 케이크 (조각),1,1,0,TRUE
케이크_딸기모찌 롤케이크,1,1,0,TRUE
케이크_딸기생크림 케이크 (조각),1,1,0,TRUE
케이크_딸기생크림 케이크 1호,1,1,0,TRUE
케이크_딸기생크림 케이크 2호,1,1,0,TRUE
케이크_딸기생크림카스테라,1,1,0,TRUE
케이크_딸기소보로컵 케이크,1,1,0,TRUE
케이크_딸기쉬폰 케이크,1,1,0,TRUE
케이크_딸기와우유 생크림 1호,1,1,0,TRUE
케이크_딸기와우유 생크림 2호,1,1,0,TRUE
케이크_딸기와우유 생크림 3호,1,1,0,TRUE
케이크_딸기요거생크림 케이크,1,1,0,TRUE
케이크_딸기요거생크림 케이크 (조각),1,1,0,TRUE
케이크_딸기우유생크림 케이크 (조각),1,1,0,TRUE
케이크_딸기크레이프 케이크,1,1,0,TRUE
케이크_딸기티라미수 케이크,1,1,0,TRUE
케이크_딸기포레누아 케이크,1,1,0,TRUE
케이크_떠먹는 마스카포네 티라미수 케이크,1,1,0,TRUE
케이크_떠먹는 스트로베리 초코크런치 케이크,1,1,0,TRUE
케이크_떠먹는 유자 티라미수 케이크,1,1,0,TRUE
케이크_떠먹는 커피쿠키 케이크,1,1,0,TRUE
케이크_떠먹는 쿠키앤크림 케이크,1,1,0,TRUE
케이크_떠먹는고구마밀크생크림 케이크,1,1,0,TRUE
케이크_떠먹는딸기레어치즈 케이크,1,1,0,TRUE
케이크_떠먹는블루베리요거트생크림 케이크,1,1,0,TRUE
케이크_떠먹는스트로베리초콜릿생크림 케이크,1,1,0,TRUE
케이크_떠먹는아이스박스 케이크,1,1,0,TRUE
케이크_라운드 쇼콜라 케이크,1,1,0,TRUE
케이크_라즈베리 쇼콜라 케이크,1,1,0,TRUE
케이크_레드벨벳 요거트 롤케이크,1,1,0,TRUE
케이크_레드벨벳 크림치즈 케이크,1,1,0,TRUE
케이크_레드벨벳크림치즈 케이크 (조각),1,1,0,TRUE
케이크_레몬 마스카포네 케이크,1,1,0,TRUE
케이크_레몬 슈가 파운드 케이크,1,1,0,TRUE
케이크_레몬 케이크,1,1,0,TRUE
케이크_레몬 파운드 케이크,1,1,0,TRUE
케이크_레몬치즈 케이크 (조각),1,1,0,TRUE
케이크_레이어 초코 케이크,1,1,0,TRUE
케이크_레인보우 케이크 (조각),1,1,0,TRUE
케이크_롤케이크,1,1,0,TRUE
케이크_리모네 케이크 (조각),1,1,0,TRUE
케이크_리모네 케이크 (홀),1,1,0,TRUE
케이크_리얼 카라멜 치즈 케이크 (조각),1,1,0,TRUE
케이크_리얼브라우니,1,1,0,TRUE
케이크_리얼생크림 케이크 2호,1,1,0,TRUE
케이크_리치 가나슈 케이크,1,1,0,TRUE
케이크_마스카포네 생크림 믹스드베리 케이크,1,1,0,TRUE
케이크_마스카포네 티라미수,1,1,0,TRUE
케이크_마스카포네생크림 케이크 자몽/오렌지,1,1,0,TRUE
케이크_마스카포네티라미수,1,1,0,TRUE
케이크_마스카포네티라미수 케이크,1,1,0,TRUE
케이크_마이넘버원,1,1,0,TRUE
케이크_마이투썸하트 케이크,1,1,0,TRUE
케이크_마카롱 케이크,1,1,0,TRUE
케이크_말렌카 케이크 월넛,1,1,0,TRUE
케이크_말렌카 케이크 코코아,1,1,0,TRUE
케이크_말차갸또 케이크,1,1,0,TRUE
케이크_맛있는 롤케이크,1,1,0,TRUE
케이크_맛있는딸기 롤케이크,1,1,0,TRUE
케이크_맛있는초코 롤케이크,1,1,0,TRUE
케이크_망고 크레이프 볼,1,1,0,TRUE
케이크_멘지락 쑥팥 생크림 케이크,1,1,0,TRUE
케이크_모어댄쿠키앤크림 케이크 1호,1,1,0,TRUE
케이크_모카케이크 2호,1,1,0,TRUE
케이크_몽쉘 케이크,1,1,0,TRUE
케이크_무화과파운드,1,1,0,TRUE
케이크_미니소프트 딸기치즈 케이크,1,1,0,TRUE
케이크_미니소프트 바나나치즈 케이크,1,1,0,TRUE
케이크_미니쌀보리찜 케이크,1,1,0,TRUE
케이크_미니쌀쑥찜 케이크,1,1,0,TRUE
케이크_미니쌀옥수수찜 케이크,1,1,0,TRUE
케이크_믹스드베리초콜릿생크림 케이크,1,1,0,TRUE
케이크_민트초코티라미수 케이크,1,1,0,TRUE
케이크_밀크생크림초콜릿수플레 케이크,1,1,0,TRUE
케이크_밀크생크림초콜릿수플레 케이크 (조각),1,1,0,TRUE
케이크_밀크티갸또 케이크,1,1,0,TRUE
케이크_밀키프로마쥬무스 딸기 케이크 (조각),1,1,0,TRUE
케이크_밀키프로마쥬무스 케이크 딸기,1,1,0,TRUE
케이크_밀키프로마쥬무스 케이크 믹스드베리,1,1,0,TRUE
케이크_밀키프로마쥬무스 케이크 청포도,1,1,0,TRUE
케이크_밀키프로마쥬무스 케이크 체리,1,1,0,TRUE
케이크_백년초콜릿 크런치 케이크,1,1,0,TRUE
케이크_버터파운드 케이크,1,1,0,TRUE
케이크_번트 치즈 케이크,1,1,0,TRUE
케이크_번트치즈 케이크,1,1,0,TRUE
케이크_베리치즈브라우니,1,1,0,TRUE
케이크_벨지안가나슈 케이크 (조각),1,1,0,TRUE
케이크_벨지안멜팅가니슈 케이크,1,1,0,TRUE
케이크_보랏빛 블루베리 쉬폰,1,1,0,TRUE
케이크_봄이쑥절미생크림 케이크,1,1,0,TRUE
케이크_부드러운 백설기찜 케이크,1,1,0,TRUE
케이크_부드러운 쑥찜 케이크,1,1,0,TRUE
케이크_부드러운 쿠키 앤 크림 케이크,1,1,0,TRUE
케이크_부드러운 티라미수 롤케이크,1,1,0,TRUE
케이크_부드러운그린티쉬폰 케이크 2호,1,1,0,TRUE
케이크_부드러운블루베리쉬폰,1,1,0,TRUE
케이크_부드러운블루베리쉬폰 케이크 2호,1,1,0,TRUE
케이크_블라썸그릭요거트무스 케이크,1,1,0,TRUE
케이크_블랙 롤케이크,1,1,0,TRUE
케이크_블랙쿠키 치즈 케이크 (조각),1,1,0,TRUE
케이크_블랙쿠키 치즈 케이크 (홀),1,1,0,TRUE
케이크_블랙쿠키 케이크,1,1,0,TRUE
케이크_블랙포레스트 케이크 (조각),1,1,0,TRUE
케이크_블레싱 레드베리 미니 케이크,1,1,0,TRUE
케이크_블레싱 초코베리 미니 케이크,1,1,0,TRUE
케이크_블레싱레드베리 (4단),1,1,0,TRUE
케이크_블레싱레드베리 케이크,1,1,0,TRUE
케이크_블레싱초코베리 케이크,1,1,0,TRUE
케이크_블루베리 롤케이크,1,1,0,TRUE
케이크_블루베리 치즈 스틱 케이크,1,1,0,TRUE
케이크_블루베리 쿠키 치즈 케이크,1,1,0,TRUE
케이크_블루베리 쿠키 치즈 케이크 (조각),1,1,0,TRUE
케이크_블루베리 크레이프 케이크,1,1,0,TRUE
케이크_블루베리 크림치즈 케이크,1,1,0,TRUE
케이크_블루베리스틱 케이크,1,1,0,TRUE
케이크_블루베리요거트 케이크,1,1,0,TRUE
케이크_블루베리요거트팡도르,1,1,0,TRUE
케이크_블루베리크로넛,1,1,0,TRUE
케이크_빅토리아 케이크,1,1,0,TRUE
케이크_쁘띠 까망베르 치즈 케이크,1,1,0,TRUE
케이크_쁘띠복숭아 케이크,1,1,0,TRUE
케이크_사르르 연유수플레,1,1,0,TRUE
케이크_산딸기크로넛,1,1,0,TRUE
케이크_상큼한 블루베리쉬폰,1,1,0,TRUE
케이크_상큼한 유자 케이크,1,1,0,TRUE
케이크_새코롬 돌코롬 한라봉 케이크,1,1,0,TRUE
케이크_새콤달콤후르츠파운드 케이크,1,1,0,TRUE
케이크_생딸기 레어치즈 타르트 (조각),1,1,0,TRUE
케이크_생딸기 프레지에,1,1,0,TRUE
케이크_생딸기요거트 케이크,1,1,0,TRUE
케이크_생딸기치즈 케이크,1,1,0,TRUE
케이크_생크림 롤케이크 플레인,1,1,0,TRUE
케이크_생크림 카스텔라 케이크,1,1,0,TRUE
케이크_생크림 케이크 1호A,1,1,0,TRUE
케이크_생크림 케이크 1호B,1,1,0,TRUE
케이크_생크림 케이크 2호A,1,1,0,TRUE
케이크_생크림 케이크 2호B,1,1,0,TRUE
케이크_생크림 케이크 3호A,1,1,0,TRUE
케이크_생크림 케이크 3호B,1,1,0,TRUE
케이크_생크림 케이크 4호A,1,1,0,TRUE
케이크_생크림 케이크 4호B,1,1,0,TRUE
케이크_생크림 케이크 5호A,1,1,0,TRUE
케이크_생크림 케이크 5호B,1,1,0,TRUE
케이크_생크림 케이크 6호A,1,1,0,TRUE
케이크_생크림 케이크 6호B,1,1,0,TRUE
케이크_생크림바스크치즈 케이크,1,1,0,TRUE
케이크_생크림소프트쉬폰 케이크,1,1,0,TRUE
케이크_생크림케이크,1,1,0,TRUE
케이크_세븐 레이어 가나슈 케이크,1,1,0,TRUE
케이크_세븐 레이어 가나슈 케이크 (조각),1,1,0,TRUE
케이크_세븐컬러스 조각 케이크,1,1,0,TRUE
케이크_소프트쁘띠파운드 케이크 (10입),1,1,0,TRUE
케이크_쇼콜라 그라데이션 케이크,1,1,0,TRUE
케이크_쇼콜라 로쉐 케이크,1,1,0,TRUE
케이크_쇼콜라 롤케이크,1,1,0,TRUE
케이크_쇼콜라 케이크,1,1,0,TRUE
케이크_쇼콜라 크레이프 케이크,1,1,0,TRUE
케이크_쇼콜라가나슈생크림 케이크,1,1,0,TRUE
케이크_수플레 치즈 케이크 (조각),1,1,0,TRUE
케이크_수플레 치즈 케이크 (홀),1,1,0,TRUE
케이크_수플레 치즈케이크,1,1,0,TRUE
케이크_순 우유 화이트 롤 케이크,1,1,0,TRUE
케이크_순 우유&초코 하프앤 하프 롤 케이크,1,1,0,TRUE
케이크_순매직딸기 케이크,1,1,0,TRUE
케이크_순매직베리 케이크,1,1,0,TRUE
케이크_순수 우유 케이크 (조각),1,1,0,TRUE
케이크_순수우유 카스테라 케이크,1,1,0,TRUE
케이크_순우유 허니 케이크,1,1,0,TRUE
케이크_순우유딸기무스 케이크,1,1,0,TRUE
케이크_쉬폰에반하다 케이크 딸기,1,1,0,TRUE
케이크_쉬폰에반하다 케이크 블루베리,1,1,0,TRUE
케이크_쉬폰에반하다 케이크 초코,1,1,0,TRUE
케이크_쉬폰에반하다 케이크 화이트,1,1,0,TRUE
케이크_슈크림 가득 바움쿠헨 케이크,1,1,0,TRUE
케이크_스노우화이트치즈 케이크,1,1,0,TRUE
케이크_스모키 번트 치즈 케이크,1,1,0,TRUE
케이크_스위트 쌀 롤,1,1,0,TRUE
케이크_스위트 초코쌀 롤,1,1,0,TRUE
케이크_스윗밀크 롤 케이크,1,1,0,TRUE
케이크_스윗크레이프 케이크,1,1,0,TRUE
케이크_스트로베리 굿굿 생크림,1,1,0,TRUE
케이크_스트로베리 바닐라스푼 케이크,1,1,0,TRUE
케이크_스트로베리 요거트 케이크,1,1,0,TRUE
케이크_스트로베리 크레이프 케이크,1,1,0,TRUE
케이크_스트로베리리치생크림 케이크,1,1,0,TRUE
케이크_스트로베리마스카포네티라미수 케이크,1,1,0,TRUE
케이크_스트로베리서프라이즈 케이크,1,1,0,TRUE
케이크_스트로베리쇼콜라갸또,1,1,0,TRUE
케이크_스트로베리초코 케이크,1,1,0,TRUE
케이크_스트로베리초콜릿생크림 케이크,1,1,0,TRUE
케이크_스트로베리포레누아 케이크,1,1,0,TRUE
케이크_스틱 치즈 케이크,1,1,0,TRUE
케이크_스틱 케이크 레드벨벳,1,1,0,TRUE
케이크_스틱 케이크 초콜릿,1,1,0,TRUE
케이크_시그니처 듀얼 케이크,1,1,0,TRUE
케이크_시나몬크로넛,1,1,0,TRUE
케이크_시카고치즈 케이크 2호,1,1,0,TRUE
케이크_시카도치즈 케이크 3호,1,1,0,TRUE
케이크_실키 롤케이크,1,1,0,TRUE
케이크_아메리칸 치즈 케이크,1,1,0,TRUE
케이크_애플 시나몬 치즈 케이크,1,1,0,TRUE
케이크_얼그레이 샌드케이크,1,1,0,TRUE
케이크_얼그레이 생크림 케이크,1,1,0,TRUE
케이크_얼그레이 쉬폰 케이크,1,1,0,TRUE
케이크_얼그레이 케이크 (조각),1,1,0,TRUE
케이크_얼그레이쇼콜라타르트 케이크,1,1,0,TRUE
케이크_얼그레이티라미수 케이크,1,1,0,TRUE
케이크_얼그레이화이트타르트 케이크,1,1,0,TRUE
케이크_오 마이 초코 케이크 (조각),1,1,0,TRUE
케이크_오 마이 초코 케이크 (홀),1,1,0,TRUE
케이크_오레오 크림치즈 케이크,1,1,0,TRUE
케이크_오레오티라미수 케이크,1,1,0,TRUE
케이크_오렌지쇼콜라파운드 케이크,1,1,0,TRUE
케이크_오리지널 티라미수 케이크,1,1,0,TRUE
케이크_오리지널 티라미수 케이크 (홀),1,1,0,TRUE
케이크_오리지널티라미수,1,1,0,TRUE
케이크_오색 치즈 크림 케이크,1,1,0,TRUE
케이크_오해피복숭아 케이크,1,1,0,TRUE
케이크_요거생크림 케이크 1호,1,1,0,TRUE
케이크_요거생크림 케이크 2호,1,1,0,TRUE
케이크_요거생크림 케이크 3호,1,1,0,TRUE
케이크_요거하트 케이크,1,1,0,TRUE
케이크_용감한쿠키카라멜마스카포네생크림 케이크,1,1,0,TRUE
케이크_우리당근 케이크 (미니),1,1,0,TRUE
케이크_우리쌀 막걸리로 만든 강낭콩참쑥빵,1,1,0,TRUE
케이크_우리쌀 막걸리로 만든 우리 오미자빵,1,1,0,TRUE
케이크_우리쌀베리무스 케이크,1,1,0,TRUE
케이크_우유 고구마케이크,1,1,0,TRUE
케이크_우유가득생크림 케이크 1호,1,1,0,TRUE
케이크_우유가득생크림 케이크 2호,1,1,0,TRUE
케이크_우유듬뿍생크림 케이크(블라썸) 1호,1,1,0,TRUE
케이크_우유듬뿍생크림 케이크(블라썸) 2호,1,1,0,TRUE
케이크_우유듬뿍생크림 케이크(블라썸) 3호,1,1,0,TRUE
케이크_우유듬뿍생크림 케이크(선샤인) 1호,1,1,0,TRUE
케이크_우유듬뿍생크림 케이크(선샤인) 2호,1,1,0,TRUE
케이크_우유듬뿍생크림 케이크(선샤인) 3호,1,1,0,TRUE
케이크_우유듬뿍생크림 케이크(선샤인) 6호,1,1,0,TRUE
케이크_우유퐁당생크림 케이크 1호,1,1,0,TRUE
케이크_우유퐁당생크림 케이크 2호,1,1,0,TRUE
케이크_유메이크리스마일(바닐라초콜릿카라멜무스) 케이크,1,1,0,TRUE
케이크_유메이크미스마일(바닐라초콜릿카라멜무스) 케이크 (조각),1,1,0,TRUE
케이크_유자 파운드 케이크,1,1,0,TRUE
케이크_이디야 티라미수 케이크,1,1,0,TRUE
케이크_인절미티라미수 케이크,1,1,0,TRUE
케이크_장미요거생크림 케이크 1호,1,1,0,TRUE
케이크_제주 녹차 생크림 롤케이크,1,1,0,TRUE
케이크_제주 땅콩 생크림 롤케이크,1,1,0,TRUE
케이크_진한 마스카포네 티라미스 케이크,1,1,0,TRUE
케이크_진한우유생크림 케이크 1호,1,1,0,TRUE
케이크_진한우유생크림 케이크 2호,1,1,0,TRUE
케이크_진한초코퍼지 케이크,1,1,0,TRUE
케이크_진한치즈 케이크 2호,1,1,0,TRUE
케이크_진한크림치즈 가득 클래식 치즈 케이크,1,1,0,TRUE
케이크_청담스타 얼 그레이 밀크 케이크,1,1,0,TRUE
케이크_청담스타 오 허니 케이크,1,1,0,TRUE
케이크_청순 밀크 샌드 케이크,1,1,0,TRUE
케이크_초코 블라썸 케이크,1,1,0,TRUE
케이크_초코 케이크 (조각),1,1,0,TRUE
케이크_초코 티라미수 케이크,1,1,0,TRUE
케이크_초코골드레이어,1,1,0,TRUE
케이크_초코모찌 롤케이크,1,1,0,TRUE
케이크_초코무스케이크,1,1,0,TRUE
케이크_초코미니 롤,1,1,0,TRUE
케이크_초코바닐라 마블쉬폰,1,1,0,TRUE
케이크_초코바스크치즈 케이크,1,1,0,TRUE
케이크_초코반 딸기반,1,1,0,TRUE
케이크_초코생크림 케이크 1호,1,1,0,TRUE
케이크_초코생크림 케이크 2호,1,1,0,TRUE
케이크_초코생크림 케이크 3호,1,1,0,TRUE
케이크_초코생크림뉴욕롤,1,1,0,TRUE
케이크_초코쉬폰 케이크,1,1,0,TRUE
케이크_초코스틱 케이크,1,1,0,TRUE
케이크_초코코팅 케이크 2호,1,1,0,TRUE
케이크_초코크런치생크림 케이크 1호,1,1,0,TRUE
케이크_초코크레이프 케이크,1,1,0,TRUE
케이크_초코크로넛,1,1,0,TRUE
케이크_초코티라미수 케이크,1,1,0,TRUE
케이크_초코파운드 케이크,1,1,0,TRUE
케이크_초콜릿듬뿍이파운드 케이크,1,1,0,TRUE
케이크_초콜릿머드 케이크 (조각),1,1,0,TRUE
케이크_초콜릿무스 케이크,1,1,0,TRUE
케이크_초콜릿케이크,1,1,0,TRUE
케이크_촉촉한미니치즈 케이크,1,1,0,TRUE
케이크_쵸코 무스 케이크,1,1,0,TRUE
케이크_쵸코 티라미수 케이크,1,1,0,TRUE
케이크_치즈스틱 케이크,1,1,0,TRUE
케이크_치즈케이크,1,1,0,TRUE
케이크_치즈타르트바움쿠헨 케이크,1,1,0,TRUE
케이크_카라멜크레이프 케이크,1,1,0,TRUE
케이크_칸탈로프 케이크 (조각),1,1,0,TRUE
케이크_칸탈로프 케이크 (홀),1,1,0,TRUE
케이크_캐롯 케이크,1,1,0,TRUE
케이크_케이크속에순우유 케이크,1,1,0,TRUE
케이크_케이크속에순우유 케이크 (조각),1,1,0,TRUE
케이크_콩티라미수 케이크,1,1,0,TRUE
케이크_콰트로 치즈 파운드 케이크,1,1,0,TRUE
케이크_쿠키 앤 크림 스틱 치즈 케이크,1,1,0,TRUE
케이크_쿠키 앤 크림 케이크,1,1,0,TRUE
케이크_쿠키앤크림 아이스박스 케이크,1,1,0,TRUE
케이크_쿠키앤크림 케이크,1,1,0,TRUE
케이크_쿨내진동 민트초코 케이크,1,1,0,TRUE
케이크_퀀즈캐롯 케이크,1,1,0,TRUE
케이크_퀀즈캐롯 케이크 (조각),1,1,0,TRUE
케이크_크런치 다크 초코 롤 케이크,1,1,0,TRUE
케이크_크런치 쿠키 마스카포네 케이크,1,1,0,TRUE
케이크_크레이프 에멘탈 치즈 케이크,1,1,0,TRUE
케이크_크림치즈 브리오슈 보스톡 케이크,1,1,0,TRUE
케이크_클라우드 치즈 케이크,1,1,0,TRUE
케이크_클래식 고구마 케이크,1,1,0,TRUE
케이크_클래식 치즈 케이크 (조각),1,1,0,TRUE
케이크_클래식가토쇼콜라 케이크,1,1,0,TRUE
케이크_클래식가토쇼콜라 케이크 (조각),1,1,0,TRUE
케이크_클래식쇼콜라,1,1,0,TRUE
케이크_클래식오브치즈 케이크,1,1,0,TRUE
케이크_클래식오브치즈 케이크 (조각),1,1,0,TRUE
케이크_투썸얼그레이밀크티쉬폰 케이크,1,1,0,TRUE
케이크_투썸얼그레이밀크티쉬폰 케이크 (조각),1,1,0,TRUE
케이크_트리플 베리 생크림 라운드 케이크,1,1,0,TRUE
케이크_트리플 베리 생크림 케이크,1,1,0,TRUE
케이크_트리플 베리 치즈 스윗박스 케이크,1,1,0,TRUE
케이크_트리플 초코 라운드 케이크,1,1,0,TRUE
케이크_트리플 초코 케이크,1,1,0,TRUE
케이크_트리플베리생크림 케이크,1,1,0,TRUE
케이크_트리플베리생크림 케이크 (조각),1,1,0,TRUE
케이크_트리플쇼콜라무스 케이크,1,1,0,TRUE
케이크_트리플쇼콜라무스 케이크 (조각),1,1,0,TRUE
케이크_티라미수 스푼 케이크,1,1,0,TRUE
케이크_티라미수컵 케이크,1,1,0,TRUE
케이크_티라미수케이크,1,1,0,TRUE
케이크_티라미수크레이프 케이크,1,1,0,TRUE
케이크_티라미슈 케이크,1,1,0,TRUE
케이크_티라미스 케이크 (조각),1,1,0,TRUE
케이크_파베쇼콜라 케이크,1,1,0,TRUE
케이크_파티생크림 케이크 5호A,1,1,0,TRUE
케이크_파티생크림 케이크 5호B,1,1,0,TRUE
케이크_파티팩고구마밀크생크림 케이크,1,1,0,TRUE
케이크_파티팩딸기레어치즈 케이크,1,1,0,TRUE
케이크_파티팩블루베리요거트생크림 케이크,1,1,0,TRUE
케이크_파티팩스트로베리초콜릿생크림 케이크,1,1,0,TRUE
케이크_파티팩아이스박스 케이크,1,1,0,TRUE
케이크_파티팩티라미수 케이크,1,1,0,TRUE
케이크_패밀리생크림 케이크 4호A,1,1,0,TRUE
케이크_패밀리생크림 케이크 4호B,1,1,0,TRUE
케이크_페스티벌생크림 케이크 6호A,1,1,0,TRUE
케이크_페스티벌생크림 케이크 6호B,1,1,0,TRUE
케이크_퐁당쇼콜라바움쿠헨 케이크,1,1,0,TRUE
케이크_프렌치 블루베리 치즈 케이크 (조각),1,1,0,TRUE
케이크_플라워베리생크림 케이크 1호,1,1,0,TRUE
케이크_플라워베리생크림 케이크 2호,1,1,0,TRUE
케이크_플라워베리생크림 케이크 3호,1,1,0,TRUE
케이크_플레인 치즈 스틱 케이크,1,1,0,TRUE
케이크_플레인바스크치즈 케이크,1,1,0,TRUE
케이크_피넛 크림 바나나 케이크,1,1,0,TRUE
케이크_필라델피아 치즈 케이크,1,1,0,TRUE
케이크_필라델피아치즈 케이크,1,1,0,TRUE
케이크_하츄핑도반한딸기생크림,1,1,0,TRUE
케이크_한라봉홍차 케이크,1,1,0,TRUE
케이크_한라산 녹차 치즈 바스크 케이크,1,1,0,TRUE
케이크_한라산 모카 수플레,1,1,0,TRUE
케이크_해피레인보우 케이크,1,1,0,TRUE
케이크_허니 케이크,1,1,0,TRUE
케이크_헤이즐넛마스카포네치즈 케이크,1,1,0,TRUE
케이크_헤이즐넛초콜릿 케이크,1,1,0,TRUE
케이크_호두 당근 케이크,1,1,0,TRUE
케이크_화이트 롤케이크,1,1,0,TRUE
케이크_화이트 생크림 케이크 (조각),1,1,0,TRUE
케이크_화이트 생크림 케이크 (홀),1,1,0,TRUE
케이크_화이트 치즈 무스 케이크,1,1,0,TRUE
케이크_화이트모찌 롤케이크,1,1,0,TRUE
케이크_화이트미니 롤,1,1,0,TRUE
케이크_화이트바닐라빈무스 케이크 (조각),1,1,0,TRUE
케이크_화이트생크림 케이크 1호,1,1,0,TRUE
케이크_화이트생크림 케이크 2호,1,1,0,TRUE
케이크_화이트생크림 케이크 3호,1,1,0,TRUE
케이크_화이트포레스트생크림 케이크,1,1,0,TRUE
케이크_흑임자 갸또 쇼콜라 케이크,1,1,0,TRUE
케이크_흑임자 크림 케이크,1,1,0,TRUE
케이크_흑임자바스크치즈 케이크,1,1,0,TRUE
케이크_히든하트레드벨벳 케이크,1,1,0,TRUE
코코아_시그니처 초콜릿 아이스(ICED) (Tall),1,1,0,TRUE
코코아_시그니처 초콜릿 핫(HOT) (Tall),1,1,0,TRUE
코코아_아이스 초코 아이스(ICED),1,1,0,TRUE
코코아_아이스 초콜릿 (L),1,1,0,TRUE
코코아_아이스 초콜릿 (R),1,1,0,TRUE
코코아_아이스초코 아이스(ICED),1,1,0,TRUE
코코아_초코 아이스(ICED),1,1,0,TRUE
